5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
648	n/a	n/a	1	1	8.0	8.0	0.5	0.9952	5.20925262561e-20	0.0	3.89635155737e-20	1.00216206056	0.0	2.87991202066e-20	-3.89635155737e-20	1.00189403583	-305519290.393	-4792604.08506	-8126902.86808	-4826135.69354	916.134190907	163017.752928	-8181551.67595	162980.913792	-1578.13640949	7.10577546875e+11	1.59964867254e+12	1.07671735301e+12	7.80968391235e+11	1.84226022497e+12	1.46622914201e+12	6.4386897918e+11	7.97945791083e+11	1.67658909614e+12	1.14461430647e+12	9.47558812584e+11	8.8210399129e+11	1.60879180415e+12	3.53455157567e+12	3.35114932925e+12	1.89255017948e+12	4.55767615451e+12	3.63153038085e+12	1.03640901407e+12	1.63967346561e+12	4.95385198936e+12	2.97848318267e+12	1.99218513181e+12	1.77983727968e+12	0.00116721977307	0.000245994732046	0.000577144024251	0.00412467518709	0.000162515249138	0.0016496525766	0.000678303862949	0.000975908244747	0.0001256200847	0.000256516889594	0.000802523290008	0.00122222406356	-0.004811556997222082	0.0	0.0	0.0	0.002159726670469172	0.0	0.0	0.0	0.0018922444057950093	-304283839.7605516	-4806615.636609687	-8148482.635863369	-4806619.896723386	918.812580612158	163450.6220430684	-8148467.338854755	163457.4011952325	-1582.3269132772468	0.00456097689313	304724526.509
652	n/a	n/a	1	1	8.0	8.0	0.5	0.9948	7.34801081743e-20	0.0	1.86347248396e-20	1.00237713593	0.0	-1.69406589451e-20	-2.20228566286e-19	1.00207968515	-306487056.61	-4996086.77011	-8016757.94826	-5034142.33053	707.950227721	82208.8746391	-8075414.45934	82181.2302119	-1010.68566978	7.15602737145e+11	1.61307118941e+12	1.0837032293e+12	7.86018623918e+11	1.85376439691e+12	1.47463520457e+12	6.4908231287e+11	8.03193804764e+11	1.68643923204e+12	1.15203683104e+12	9.54502820047e+11	8.8845170092e+11	1.62713146873e+12	3.57672717277e+12	3.38451553305e+12	1.91295928864e+12	4.60264594368e+12	3.66740485209e+12	1.04922333665e+12	1.65818215353e+12	4.99977700552e+12	3.00940102031e+12	2.01437943472e+12	1.80084758511e+12	0.00117064042869	0.000248804871739	0.000580047776182	0.00415690140007	0.000162796038009	0.0016521167074	0.000688058063009	0.000987152926533	0.000125859087304	0.000256827746878	0.000812244729319	0.00122887160634	-0.005213567052887434	0.0	0.0	0.0	0.002374315011971315	0.0	0.0	0.0	0.0020775255984452046	-305125657.69874674	-5011779.298680103	-8039551.888183858	-5011780.942862662	710.1738738836702	82442.61802536981	-8039543.905540874	82439.3584955683	-1013.5593387353998	0.00496261737027	305566443.868
656	n/a	n/a	1	1	8.0	8.0	0.5	0.9944	1.10114283143e-20	0.0	6.09863722023e-20	1.00259219318	0.0	-5.75982404133e-20	1.28749007983e-19	1.00226560817	-307449642.732	-5202158.87222	-7909086.52326	-5245017.10094	1016.9691168	3179.296817	-7971634.11811	3171.17466554	-1389.4553582	7.206345451e+11	1.62653559374e+12	1.09068977257e+12	7.91063712199e+11	1.86532139994e+12	1.48306842164e+12	6.54422117054e+11	8.08468440307e+11	1.69633213245e+12	1.15955983702e+12	9.6143150926e+11	8.94846169902e+11	1.64554250741e+12	3.61903975526e+12	3.41793697563e+12	1.93340759761e+12	4.64772234973e+12	3.70340634642e+12	1.06218476441e+12	1.6768088871e+12	5.04589751583e+12	3.04054437184e+12	2.03664247611e+12	1.82185246281e+12	0.00117405702617	0.000251586869434	0.00058289276968	0.00418887467162	0.000163102200546	0.00165457500208	0.000697809751727	0.000998341410179	0.00012609728631	0.000257142467852	0.000821814955397	0.00123540015868	-0.005615738785635745	0.0	0.0	0.0	0.0025888392420460103	0.0	0.0	0.0	0.002263045549676363	-305961545.44375634	-5219629.385354039	-7933062.8022352895	-5219630.518424098	1020.3844243191229	3188.9348083414097	-7933050.345468019	3181.824484202882	-1393.6674715956412	0.00536441950354	306403144.379
660	n/a	n/a	1	1	8.0	8.0	0.5	0.994	4.70103285726e-20	0.0	-3.55753837847e-20	1.00280690098	0.0	7.45388993584e-20	-8.47032947254e-20	1.0024521745	-308395459.515	-5403163.66701	-7802701.06036	-5451036.13945	3962.47791891	-88933.1009305	-7869033.37782	-88896.0210716	-1870.00244714	7.25699943478e+11	1.64005840382e+12	1.0977542631e+12	7.96136607934e+11	1.8769672181e+12	1.49152214737e+12	6.59979086334e+11	8.13912252968e+11	1.70629882188e+12	1.1672395988e+12	9.6836692682e+11	9.01350557928e+11	1.66402166914e+12	3.66139458855e+12	3.45146093504e+12	1.95391756102e+12	4.69278062841e+12	3.73950125033e+12	1.07531863691e+12	1.6956595291e+12	5.09199188582e+12	3.07190305276e+12	2.05897434852e+12	1.84281595727e+12	0.0011774989	0.00025433273176	0.000585658953673	0.0042206390099	0.00016345144191	0.00165705320638	0.000707920830159	0.00100958824959	0.000126336542738	0.000257465042235	0.000831280522975	0.00124175691603	-0.006018072325563021	0.0	0.0	0.0	0.002802968989530829	0.0	0.0	0.0	0.0024491728261945445	-306779968.9327278	-5422481.466253922	-7827827.921652543	-5422481.576549638	3976.6448695454856	-89219.49017880132	-7827812.442422812	-89213.84884704383	-1876.024373616809	0.00576638115031	307224106.958
664	n/a	n/a	1	1	8.0	8.0	0.5	0.9936	5.3363075677e-20	0.0	4.40457132572e-20	1.00302079391	0.0	5.42101086243e-20	-3.38813178902e-19	1.00263982511	-309330636.445	-5607681.00163	-7685762.03599	-5660847.15532	5161.63014147	-196713.885949	-7755686.74177	-196639.616746	-2303.06010281	7.30870404471e+11	1.65365734284e+12	1.10487859112e+12	8.01244705971e+11	1.88867295255e+12	1.4999880086e+12	6.65653739816e+11	8.19623884965e+11	1.71634295551e+12	1.17501890504e+12	9.75286260294e+11	9.07940582402e+11	1.68260743072e+12	3.70390577088e+12	3.48511912071e+12	1.97451357994e+12	4.73779389551e+12	3.77569976451e+12	1.08858763746e+12	1.7148207268e+12	5.13769056973e+12	3.10340655334e+12	2.08140770644e+12	1.8638465091e+12	0.00118100436246	0.000257076842928	0.000588354749478	0.00425221734082	0.000163818230773	0.00165951768072	0.000718695193612	0.00102077412221	0.000126579322135	0.000257789431847	0.000840561736788	0.00124801206657	-0.006420567802922695	0.0	0.0	0.0	0.003016240479754868	0.0	0.0	0.0	0.0026363468916086033	-307587050.52428186	-5628941.907951573	-7711971.473127242	-5628938.988987732	5181.199894969263	-197384.70560275196	-7711970.715566256	-197385.1542452856	-2310.9138339956958	0.00616847493283	308032907.083
668	n/a	n/a	1	1	8.0	8.0	0.5	0.9932	-2.11758236814e-21	0.0	-3.04931861012e-20	1.00323370094	0.0	-2.37169225231e-20	1.28749007983e-19	1.0028287134	-310260049.472	-5806127.43775	-7569072.20991	-5864783.62884	2963.21537559	-300037.18249	-7642442.15234	-299920.278867	-2733.9086893	7.36147214922e+11	1.66732923445e+12	1.11206082393e+12	8.06400922855e+11	1.90039526772e+12	1.50849149458e+12	6.71364054074e+11	8.25508928008e+11	1.72643888957e+12	1.18287764876e+12	9.82176261125e+11	9.14630426195e+11	1.70128732135e+12	3.74657866447e+12	3.51888923157e+12	1.99524420339e+12	4.7827396159e+12	3.81197603805e+12	1.10196762913e+12	1.73427245983e+12	5.18305965185e+12	3.13506760464e+12	2.10394656281e+12	1.88501064153e+12	0.00118455602662	0.000259833803132	0.000590978598606	0.00428362487624	0.000164203062887	0.00166194283335	0.000729692994331	0.0010318783013	0.000126826562693	0.00025811415356	0.000849684782029	0.00125420100277	-0.006823225348125537	0.0	0.0	0.0	0.0032284837732606715	0.0	0.0	0.0	0.0028247201190429922	-308387654.84337735	-5829389.744905741	-7596330.031525911	-5829390.127861187	2975.087527376992	-301117.6795141591	-7596320.624093122	-301121.91243843664	-2743.7540697245067	0.00657068799183	308833849.959
672	n/a	n/a	1	1	8.0	8.0	0.5	0.9928	-4.57397791517e-20	0.0	-4.40457132572e-20	1.00344598177	0.0	-7.45388993584e-20	3.76082628581e-19	1.00301850981	-311181532.844	-5978481.27589	-7456580.1961	-6042592.20394	4459.2506806	-397493.970031	-7533322.42246	-397324.905178	80.887998949	7.41511521552e+11	1.68116777028e+12	1.11928735274e+12	8.11657029112e+11	1.91212922019e+12	1.51711905e+12	6.77011125828e+11	8.31458767501e+11	1.73655544925e+12	1.19080861152e+12	9.89074341264e+11	9.21422499636e+11	1.72004998415e+12	3.78946963876e+12	3.55273024474e+12	2.01614351077e+12	4.82755372894e+12	3.84840626611e+12	1.11534995647e+12	1.75391005564e+12	5.22823644611e+12	3.1669016725e+12	2.12657577315e+12	1.90635942441e+12	0.00118812274237	0.000262606048173	0.000593530740092	0.0043147943429	0.000164667249139	0.00166432842642	0.000740632668254	0.00104290327272	0.000127076357413	0.000258443265143	0.000858730698725	0.00126034543307	-0.0072260450917395825	0.0	0.0	0.0	0.0034400579797686853	0.0	0.0	0.0	0.0030139632561772514	-309179627.74082136	-6003716.236827612	-7484864.220312838	-6003718.7654716605	4478.073022185273	-399001.72945651977	-7484858.760546705	-399001.99974416377	81.19482031491266	0.00697304464684	309629024.473
676	n/a	n/a	1	1	8.0	8.0	0.5	0.9924	1.49077798717e-19	0.0	-4.06575814682e-20	1.00365760608	0.0	-3.38813178902e-20	2.71050543121e-19	1.00320918971	-312101504.267	-6118200.62658	-7350424.57106	-6187605.63006	292.807743334	-497182.612905	-7430485.26392	-496951.476178	-873.166282843	7.47021877466e+11	1.69522387743e+12	1.12652358469e+12	8.1711178257e+11	1.92389666764e+12	1.52584720219e+12	6.82582611631e+11	8.37478283761e+11	1.74667690962e+12	1.19878843694e+12	9.96033329364e+11	9.28333182257e+11	1.73889586041e+12	3.83257837171e+12	3.58665895512e+12	2.03727543961e+12	4.87216119996e+12	3.88496995216e+12	1.12865746939e+12	1.77374975908e+12	5.27321584648e+12	3.19882716847e+12	2.14931261319e+12	1.92790238931e+12	0.00119168272065	0.000265402273853	0.00059601782032	0.00434569137927	0.000165292290461	0.00166669865957	0.000751563852	0.00105383439162	0.000127329601708	0.000258779560271	0.000867705435524	0.00126644617548	-0.007629027164491163	0.0	0.0	0.0	0.003650933304854432	0.0	0.0	0.0	0.003204051251293652	-309969369.4999715	-6145333.503876246	-7379723.488194533	-6145334.737712023	294.10628142651666	-499164.39124112314	-7379723.5862270165	-499155.3469315589	-876.6467384708842	0.00737552709562	310416258.102
680	n/a	n/a	1	1	8.0	8.0	0.5	0.992	0.0	0.0	-6.09863722023e-20	1.00386915656	0.0	1.25360876194e-19	-8.9785492409e-19	1.00340024983	-313005457.449	-6244687.18383	-7252227.77804	-6319400.58279	805.729107701	-605926.825006	-7335573.64048	-605642.201879	1928.989671	7.52623285679e+11	1.70945747256e+12	1.13370075094e+12	8.2279036043e+11	1.93574337418e+12	1.53461775906e+12	6.88072557429e+11	8.43498203018e+11	1.75678105677e+12	1.20676170824e+12	1.00301706677e+12	9.3532690509e+11	1.75779872885e+12	3.87596517792e+12	3.62065677448e+12	2.0586469435e+12	4.91674246148e+12	3.92158861332e+12	1.14187600752e+12	1.79369208601e+12	5.31828944373e+12	3.2307945969e+12	2.17214859809e+12	1.94963519052e+12	0.00119518441783	0.000268212797848	0.000598462309007	0.00437623822932	0.000166084827425	0.00166906925986	0.000762466198231	0.00106465743406	0.000127585115885	0.000259124126196	0.00087664093674	0.00127250043046	-0.008032171697264267	0.0	0.0	0.0	0.0038616906254731287	0.0	0.0	0.0	0.00339448205144089	-310742456.0945263	-6273715.364742324	-7282536.213164815	-6273711.8839575015	809.4745075290706	-608459.10810964	-7282538.1016764855	-608457.5056543123	1937.0512846295348	0.00777818403109	311191295.893
684	n/a	n/a	1	1	8.0	8.0	0.5	0.9916	-8.63973606199e-20	0.0	1.42301535139e-19	1.00408077572	0.0	9.82558218815e-20	-4.09963946471e-19	1.00359147141	-313909658.973	-6355697.71908	-7156209.95177	-6435693.81833	-489.184721284	-719003.486541	-7242745.11649	-718647.848888	232.860677567	7.58287770337e+11	1.72387553812e+12	1.14082034435e+12	8.28615929821e+11	1.94773183284e+12	1.54342566836e+12	6.93511265211e+11	8.49515613205e+11	1.76688403643e+12	1.21472908546e+12	1.00998430037e+12	9.42368460257e+11	1.77674955459e+12	3.91966008019e+12	3.65470963603e+12	2.08019799074e+12	4.96138049771e+12	3.95829175136e+12	1.15503537871e+12	1.81371112097e+12	5.36350856084e+12	3.26282407648e+12	2.19507583655e+12	1.97153189713e+12	0.00119861392061	0.000271017692794	0.00060086467078	0.00440643941975	0.000166983169061	0.00167142405779	0.00077330301463	0.00107537376403	0.000127842566551	0.000259475788883	0.000885528874397	0.00127849484589	-0.008435478821101575	0.0	0.0	0.0	0.00407247193767801	0.0	0.0	0.0	0.003585037476811769	-311515072.7882659	-6386600.543650433	-7187500.756409626	-6386600.637964125	-491.56324686727294	-722147.3570792029	-7187495.534644577	-722142.0755462999	233.8788698809629	0.0081809974481	311962291.265
688	n/a	n/a	1	1	8.0	8.0	0.5	0.9912	-4.91279109407e-20	0.0	1.01643953671e-20	1.00429253084	0.0	-4.06575814682e-20	3.18484388168e-19	1.00378282957	-314806004.826	-6461915.78232	-7052579.07778	-6547264.14418	167.28825388	-831452.757987	-7142090.11535	-831007.281908	-878.912027859	7.64029810565e+11	1.73846069868e+12	1.14794598918e+12	8.34500930711e+11	1.95985995403e+12	1.5522675838e+12	6.98903872895e+11	8.55565486846e+11	1.77699900461e+12	1.22269705285e+12	1.01692549308e+12	9.4940894986e+11	1.79571666282e+12	3.9636802093e+12	3.68884923923e+12	2.10183197781e+12	5.00610869902e+12	3.99511837982e+12	1.16819120998e+12	1.83380583147e+12	5.40881087734e+12	3.2949721345e+12	2.21811081942e+12	1.99357374999e+12	0.00120197451425	0.000273813894713	0.000603208606912	0.0044362943763	0.000167924182283	0.00167375141859	0.000784148979692	0.0010860002808	0.000128100316031	0.000259830740687	0.000894399259894	0.0012844496962	-0.008838948667204392	0.0	0.0	0.0	0.004283344209374773	0.0	0.0	0.0	0.003775692663028291	-312279167.24017906	-6494717.086828287	-7084781.132686193	-6494711.547119611	168.1374251073921	-835249.1687849958	-7084763.058470124	-835225.55460308	-882.9251375408184	0.00858398322875	312725556.796
692	n/a	n/a	1	1	8.0	8.0	0.5	0.9908	3.38813178902e-21	0.0	9.48676900925e-20	1.00450422517	0.0	8.13151629364e-20	5.14996031931e-19	1.00397454621	-315687655.714	-6566483.05674	-6946319.43527	-6657301.78769	3946.28474259	-936930.653041	-7038671.11906	-936425.978476	275.326388874	7.69897153395e+11	1.75322268587e+12	1.15515582354e+12	8.40454729987e+11	1.97210649944e+12	1.56108908877e+12	7.04268596668e+11	8.61716269081e+11	1.78723277703e+12	1.23065872913e+12	1.02387799594e+12	9.56434809144e+11	1.81465517871e+12	4.00804636659e+12	3.72311702357e+12	2.12357638649e+12	5.05088404412e+12	4.03200242052e+12	1.18133578964e+12	1.8540178229e+12	5.4540866218e+12	3.32722275179e+12	2.24127693603e+12	2.0157703437e+12	0.00120524986617	0.00027660237326	0.000605481216577	0.00446575174158	0.000168904164243	0.00167609653191	0.000795216743552	0.00109652962124	0.000128359359993	0.000260190520762	0.000903248757168	0.00129038003321	-0.009242581366932545	0.0	0.0	0.0	0.004494111505917062	0.0	0.0	0.0	0.0039666685676825976	-313027959.3063712	-6601218.799546993	-6979382.260543098	-6601213.431592665	3967.1600164127303	-941390.2196882253	-6979369.692631074	-941379.5360600317	276.63687687750087	0.00898714156721	313476240.879
696	n/a	n/a	1	1	8.0	8.0	0.5	0.9904	-2.04981973236e-19	0.0	-9.82558218815e-20	1.00471563916	0.0	3.38813178902e-20	4.06575814682e-19	1.00416676808	-316569457.298	-6673363.26002	-6850008.85183	-6769818.2093	777.38418122	-1026680.64761	-6945211.35277	-1026113.89182	-1129.13448542	7.75896862559e+11	1.76809513156e+12	1.16248188408e+12	8.46479847586e+11	1.98444552078e+12	1.56984879161e+12	7.09671418057e+11	8.67973128855e+11	1.79762144295e+12	1.23863314526e+12	1.03088178113e+12	9.63408495635e+11	1.83355849801e+12	4.05267122541e+12	3.75757517246e+12	2.14548362373e+12	5.09571406431e+12	4.0689008406e+12	1.19448906229e+12	1.87436264067e+12	5.49924564061e+12	3.35960472742e+12	2.2645571884e+12	2.03808232935e+12	0.00120842699712	0.000279392550539	0.000607679436029	0.00449482082537	0.000169912304659	0.00167857581408	0.000806581242283	0.00110694953218	0.000128618307588	0.000260555626488	0.000912002535054	0.00129627366593	-0.00964637705180545	0.0	0.0	0.0	0.004704555364783401	0.0	0.0	0.0	0.004158111141189651	-313776203.89210826	-6710089.140623232	-6883944.156178913	-6710084.658464759	781.6624015880377	-1031766.877569612	-6883930.218982349	-1031760.959843716	-1134.7282770839843	0.0093904414378	314222581.191
700	n/a	n/a	1	1	8.0	8.0	0.5	0.99	-5.6751207466e-20	0.0	-7.45388993584e-20	1.00492697572	0.0	-1.7279472124e-19	-1.7279472124e-19	1.00435934708	-317442879.811	-6783271.49674	-6758965.7794	-6885546.55423	1020.0169878	-1109221.26869	-6856968.87573	-1108579.37125	-1232.63611747	7.81945432921e+11	1.78292680916e+12	1.16984046827e+12	8.52536864191e+11	1.99683118641e+12	1.57858779337e+12	7.15142013651e+11	8.74268306756e+11	1.80803917485e+12	1.24669354122e+12	1.03795954403e+12	9.70317532518e+11	1.85252402617e+12	4.09743281147e+12	3.7921681327e+12	2.16756364378e+12	5.14067663062e+12	4.10590735315e+12	1.20774270267e+12	1.89480469596e+12	5.54435015648e+12	3.39210972268e+12	2.28791411932e+12	2.06045077522e+12	0.00121153375058	0.000282188060582	0.00060984096686	0.0045236284529	0.000170920832174	0.00168120223396	0.000818108851579	0.00111729723922	0.000128873600118	0.000260921697753	0.000920612028855	0.00130209998581	-0.01005033585350145	0.0	0.0	0.0	0.004914877895977613	0.0	0.0	0.0	0.004349872651419961	-314515432.69006383	-6822049.7081715325	-6793765.443622002	-6822048.285035072	1025.8481615095702	-1114932.2796579741	-6793734.148885423	-1114916.8332353604	-1238.9825504001083	0.00979390806663	314963022.761
704	n/a	n/a	1	1	8.0	8.0	0.5	0.9904	-1.30443073877e-19	0.0	-3.38813178902e-21	1.00480736144	0.0	6.77626357803e-20	-6.16639985601e-19	1.00424560937	-248333111.858	-6282482.67821	-7244267.62764	-6373874.09913	-13883.0139914	-2457411.78228	-7345580.52497	-2456050.8992	7781.52239944	7.81949510036e+11	1.78293774853e+12	1.16984226967e+12	8.52541003026e+11	1.99683353789e+12	1.57858917897e+12	7.15147002087e+11	8.74269370262e+11	1.80804359098e+12	1.24669729219e+12	1.03796478862e+12	9.70325842466e+11	1.85252669354e+12	4.09745130723e+12	3.79217063935e+12	2.16757271827e+12	5.14068088317e+12	4.10590983566e+12	1.20775086241e+12	1.8948059741e+12	5.54435779176e+12	3.39211459345e+12	2.28792082792e+12	2.06045702546e+12	0.0012115348368	0.000282188649963	0.000609841641711	0.00452363456746	0.00017092208607	0.00168120450242	0.000818110848754	0.00111729825573	0.00012887379634	0.000260926029872	0.00092061466973	0.00130210048771	-0.00964637705180545	0.0	0.0	0.0	0.004795842978845451	0.0	0.0	0.0	0.0042366221989047536	-246100151.4227463	-6316561.465197483	-7279491.552965082	-6316561.529830808	-13958.321206841772	-2469360.4972586883	-7279530.570682762	-2469373.536079613	7819.3586277521	0.00944725845582	246699692.151
708	n/a	n/a	1	1	8.0	8.0	0.5	0.9908	-2.5919208186e-19	0.0	3.38813178902e-21	1.00468811234	0.0	-1.01643953671e-19	3.18484388168e-19	1.00413146124	-179116176.281	-5779734.45146	-7720489.88816	-5860722.13237	14824.5213779	-3797144.74368	-7824373.33244	-3795004.73917	8663.28965869	7.81949510041e+11	1.78293776802e+12	1.16984226967e+12	8.5254100306e+11	1.99683353793e+12	1.57858917897e+12	7.15147002106e+11	8.74269370263e+11	1.80816373759e+12	1.24669729222e+12	1.03796478864e+12	9.70325843864e+11	1.85252669354e+12	4.09745130906e+12	3.79217063935e+12	2.16757271854e+12	5.14068088317e+12	4.10590983566e+12	1.20775086242e+12	1.8948059741e+12	5.54436680261e+12	3.39211459346e+12	2.28792082794e+12	2.06045702621e+12	0.0012115348368	0.000282188649963	0.000609841641715	0.00452363456746	0.000170922086071	0.00168120450242	0.000818110848754	0.00111729829901	0.00012887379634	0.00026092603109	0.000920614669742	0.00130210048771	-0.009242581366932545	0.0	0.0	0.0	0.004677157366764318	0.0	0.0	0.0	0.00412295018801222	-177546849.9129611	-5809400.434813272	-7755817.780029302	-5809373.415749071	14900.61207170444	-3814519.951841666	-7755820.08594419	-3814483.5834600464	8702.931671661741	0.00910071676979	178472494.238
712	n/a	n/a	1	1	8.0	8.0	0.5	0.9912	7.45388993584e-20	0.0	-3.04931861012e-20	1.00456889684	0.0	1.69406589451e-20	-6.23416249179e-19	1.00401687852	-109844949.755	-5257320.878	-8191428.25694	-5328226.92421	-817.412400716	-5103465.68227	-8297348.71433	-5100667.12653	-236.769535691	7.81949510041e+11	1.78293791215e+12	1.16984226967e+12	8.5254100306e+11	1.99683353793e+12	1.57858917897e+12	7.15147002106e+11	8.74269370263e+11	1.80884340884e+12	1.24669729222e+12	1.03796478864e+12	9.70325843864e+11	1.85252669354e+12	4.09745132183e+12	3.79217063935e+12	2.16757271854e+12	5.14068088317e+12	4.10590983566e+12	1.20775086242e+12	1.8948059741e+12	5.54443046345e+12	3.39211459346e+12	2.28792082794e+12	2.06045702621e+12	0.0012115348368	0.000282188649963	0.000609841641718	0.00452363456746	0.000170922086071	0.00168120450242	0.000818110848754	0.00111729836299	0.00012887379634	0.00026092603109	0.000920614669742	0.00130210048771	-0.008838948667204392	0.0	0.0	0.0	0.004558491113920563	0.0	0.0	0.0	0.004008832403130053	-108907892.3024951	-5282775.774644835	-8226566.468054085	-5282773.266494243	-821.3701481427364	-5125357.670935733	-8226566.284494705	-5125363.537028521	-237.78518981986585	0.00875416086236	110572934.857
716	n/a	n/a	1	1	8.0	8.0	0.5	0.9916	4.9974943888e-20	0.0	3.04931861012e-20	1.00444966469	0.0	3.38813178902e-21	-3.59141969636e-19	1.00390226245	-40456389.0848	-4732416.4972	-8663994.18792	-4793740.57552	34.2192351801	-6409970.72109	-8771482.5873	-6406473.83735	334.705100178	7.81949510041e+11	1.78293833666e+12	1.16984226967e+12	8.5254100306e+11	1.99683353793e+12	1.57858917897e+12	7.15147002106e+11	8.74269370263e+11	1.80950695662e+12	1.24669729222e+12	1.03796478864e+12	9.70325843864e+11	1.85252669354e+12	4.097451359e+12	3.79217063935e+12	2.16757271854e+12	5.14068088317e+12	4.10590983566e+12	1.20775086242e+12	1.8948059741e+12	5.54451270005e+12	3.39211459346e+12	2.28792082794e+12	2.06045702621e+12	0.0012115348368	0.000282188649963	0.000609841641718	0.00452363456746	0.000170922086071	0.00168120450242	0.000818110848754	0.00111729836404	0.00012887379634	0.00026092603109	0.000920614669742	0.00130210048771	-0.008435478821101575	0.0	0.0	0.0	0.004439794201484594	0.0	0.0	0.0	0.0038946683735275557	-40120608.04500911	-4753954.366155586	-8698682.03093082	-4753953.356953313	34.37497155780571	-6435634.179912161	-8698680.797266351	-6435630.568178292	336.0451516274924	0.00840769947945	45041442.5905
